split,idx,lex_pos,lex_neg,polarity_mismatch,polarity_mismatch_dir,irony_prob
long,507,0,0,0,,0.61598665
long,508,0,0,0,,0.18907677
long,509,0,0,0,,0.08624769
long,510,1,0,1,B_sarcasm,0.24348252
long,511,0,0,0,,0.061979257
long,512,0,3,0,,0.11440043
long,513,0,2,0,,0.23345594
long,514,2,1,0,,0.1081801
long,515,3,0,1,B_sarcasm,0.45712844
long,516,0,0,0,,0.6077662
long,517,0,0,0,,0.31917065
long,518,0,0,0,,0.20350221
long,519,0,0,0,,0.082203306
long,520,0,2,0,,0.05881896
long,521,1,1,0,,0.33222973
long,522,0,0,0,,0.21709438
long,523,0,0,0,,0.61320317
long,524,0,0,0,,0.17730449
long,525,1,0,1,B_sarcasm,0.46362278
long,526,3,0,1,B_sarcasm,0.05889875
long,527,0,0,0,,0.030579282
long,528,6,0,1,B_sarcasm,0.48066562
long,529,1,2,0,,0.28700927
long,530,0,4,0,,0.14696133
long,531,2,2,0,,0.6985962
long,532,0,1,0,,0.7156591
long,533,2,1,0,,0.27047268
long,534,0,1,0,,0.11901051
long,535,1,1,0,,0.06490184
long,536,1,2,0,,0.17465188
long,537,0,0,0,,0.44755706
long,538,0,0,0,,0.11335988
long,539,1,2,0,,0.082237445
long,540,1,0,1,B_sarcasm,0.6562003
long,541,0,1,0,,0.5973201
long,542,4,0,1,B_sarcasm,0.057882763
long,543,1,0,1,B_sarcasm,0.116437435
long,544,0,1,0,,0.43330088
long,545,0,1,0,,0.0745107
long,546,1,0,1,B_sarcasm,0.3171502
long,547,1,2,0,,0.05907909
long,548,2,1,0,,0.124058254
long,549,1,2,0,,0.49072662
long,550,0,0,0,,0.3210686
long,551,1,1,0,,0.9114617
long,552,1,1,0,,0.8356668
long,553,0,0,0,,0.10976996
long,554,0,0,0,,0.64093417
long,555,2,0,1,B_sarcasm,0.5786978
long,556,0,0,0,,0.3212872
long,557,1,0,1,B_sarcasm,0.36386207
long,558,0,1,0,,0.1752581
long,559,1,0,1,B_sarcasm,0.03402515
long,560,0,3,0,,0.08189901
long,561,2,1,0,,0.16174673
long,562,1,0,1,B_sarcasm,0.13484159
long,563,0,1,0,,0.35440052
long,564,1,1,0,,0.12038003
long,565,1,1,0,,0.08729524
long,566,0,0,0,,0.040266614
long,567,0,1,0,,0.21406381
long,568,2,1,0,,0.048820447
long,569,0,0,0,,0.05513598
long,570,1,1,0,,0.08279372
long,571,0,1,0,,0.14893088
long,572,1,2,0,,0.121242136
long,573,0,3,0,,0.43038273
long,574,1,2,0,,0.5135262
long,575,0,0,0,,0.43106565
long,576,1,0,1,B_sarcasm,0.22399338
long,577,0,1,0,,0.28795433
long,578,0,0,0,,0.8273011
long,579,0,1,0,,0.054108556
long,580,0,1,0,,0.2410825
long,581,0,3,0,,0.52443033
long,582,0,0,0,,0.3451725
long,583,1,3,0,,0.64226973
long,584,0,2,0,,0.19353682
long,585,0,1,0,,0.06126887
long,586,0,0,0,,0.68543977
long,587,0,1,0,,0.41383347
long,588,0,1,0,,0.61054754
long,589,0,2,0,,0.30969337
long,590,1,0,1,B_sarcasm,0.663584
long,591,0,0,0,,0.51493543
long,592,1,0,1,B_sarcasm,0.13912673
long,593,1,1,0,,0.40193677
long,594,0,1,0,,0.8113587
long,595,1,0,1,B_sarcasm,0.11435414
long,596,0,1,0,,0.1414333
long,597,1,0,1,B_sarcasm,0.028293671
long,598,0,1,0,,0.08698771
long,599,0,0,0,,0.31046346
long,600,0,0,0,,0.36793882
long,601,0,0,0,,0.13930853
long,602,0,0,0,,0.09300479
long,603,2,0,1,B_sarcasm,0.21038418
long,604,1,0,1,B_sarcasm,0.569025
long,605,1,0,1,B_sarcasm,0.6308605
long,606,1,1,0,,0.26375523
long,607,1,0,1,B_sarcasm,0.12835406
long,608,0,1,0,,0.028415607
long,609,0,2,0,,0.15145794
long,610,0,1,0,,0.15103044
long,611,0,0,0,,0.13733299
long,612,2,1,0,,0.91647184
long,613,1,0,1,B_sarcasm,0.25221077
long,614,0,1,0,,0.31770125
long,615,0,1,0,,0.6386866
long,616,0,2,0,,0.3023491
long,617,0,0,0,,0.29372123
long,618,2,1,0,,0.10923875
long,619,0,0,0,,0.3365128
long,620,0,1,0,,0.6709943
long,621,0,1,0,,0.7260328
long,622,0,0,0,,0.15816559
long,623,1,0,1,B_sarcasm,0.6022534
long,624,0,0,0,,0.20555483
long,625,0,1,0,,0.05112543
long,626,0,1,0,,0.060559023
long,627,0,0,0,,0.18780862
long,628,0,1,0,,0.04965275
long,629,0,1,0,,0.20187114
long,630,0,0,0,,0.20136859
long,631,0,2,0,,0.039224673
long,632,1,2,0,,0.96155757
long,633,1,0,1,B_sarcasm,0.5400086
long,634,1,1,0,,0.31811965
long,635,1,1,0,,0.35045823
long,636,1,2,0,,0.72440445
long,637,0,3,0,,0.25847566
long,638,0,2,0,,0.38416547
long,639,1,2,0,,0.16590676
long,640,2,0,1,B_sarcasm,0.16698527
long,641,1,1,0,,0.29383546
long,642,0,0,0,,0.15821464
long,643,1,2,0,,0.021204863
long,644,1,0,1,B_sarcasm,0.47704998
long,645,0,1,0,,0.0722644
long,646,1,0,1,B_sarcasm,0.896156
long,647,0,1,0,,0.19907704
long,648,1,1,0,,0.40414712
long,649,0,0,0,,0.3043361
long,650,0,1,0,,0.72059536
long,651,1,0,1,B_sarcasm,0.6908903
long,652,0,0,0,,0.75944865
long,653,0,0,0,,0.06341174
long,654,0,1,0,,0.37969536
long,655,0,1,0,,0.1797773
long,656,0,0,0,,0.19806224
long,657,0,1,0,,0.65934473
long,658,1,1,0,,0.51256776
long,659,0,1,0,,0.15450282
long,660,0,0,0,,0.14811294
long,661,2,0,1,B_sarcasm,0.250758
long,662,0,2,0,,0.08731445
long,663,0,0,0,,0.2296753
long,664,1,2,0,,0.7806854
long,665,0,0,0,,0.1676203
long,666,0,1,0,,0.4372984
long,667,0,1,0,,0.41657153
long,668,2,0,1,B_sarcasm,0.38914698
long,669,0,0,0,,0.28651866
long,670,0,0,0,,0.1342991
long,671,0,0,0,,0.17679268
long,672,0,1,0,,0.23419526
long,673,0,1,0,,0.12285522
long,674,0,1,0,,0.19673619
long,675,1,0,1,B_sarcasm,0.5569826
long,676,0,0,0,,0.21902998
long,677,1,1,0,,0.32244074
long,678,0,1,0,,0.13342482
long,679,0,0,0,,0.8761355
long,680,0,0,0,,0.65911317
long,681,0,0,0,,0.28662392
long,682,1,2,0,,0.051165268
long,683,0,0,0,,0.12145175
long,684,0,1,0,,0.89968556
long,685,1,1,0,,0.02075117
long,686,0,0,0,,0.05887981
long,687,0,0,0,,0.11053642
long,688,0,0,0,,0.20596024
long,689,2,0,1,B_sarcasm,0.68605936
long,690,1,0,1,B_sarcasm,0.5364792
long,691,1,0,1,B_sarcasm,0.082958534
long,692,0,0,0,,0.38202897
long,693,1,1,0,,0.74983144
long,694,0,1,0,,0.93979245
long,695,0,1,0,,0.16210005
long,696,0,2,0,,0.28438216
long,697,1,0,1,B_sarcasm,0.13495961
long,698,0,0,0,,0.08945681
long,699,1,0,1,B_sarcasm,0.26748535
long,700,3,1,0,,0.24780829
long,701,1,1,0,,0.09693252
long,702,1,1,0,,0.11171411
long,703,0,0,0,,0.23219569
long,704,2,0,1,B_sarcasm,0.39781886
long,705,1,1,0,,0.4217989
long,706,0,1,0,,0.22824553
long,707,0,1,0,,0.25542858
long,708,0,0,0,,0.3078028
long,709,1,1,0,,0.74923486
long,710,0,1,0,,0.082268
long,711,0,1,0,,0.049734287
long,712,1,3,0,,0.120570466
long,713,0,0,0,,0.17150964
long,714,0,2,0,,0.079358496
long,715,0,2,0,,0.048313417
long,716,0,1,0,,0.7370522
long,717,0,0,0,,0.5719356
long,718,0,2,0,,0.11093254
long,719,0,1,0,,0.45714158
long,720,0,0,0,,0.7108904
long,721,0,0,0,,0.08514348
long,722,1,1,0,,0.09502509
long,723,0,0,0,,0.566067
long,724,1,0,1,B_sarcasm,0.18686205
long,725,0,1,0,,0.28811055
long,726,0,0,0,,0.35856435
long,727,0,1,0,,0.54906595
long,728,0,0,0,,0.36053628
long,729,0,0,0,,0.22239894
long,730,0,3,0,,0.030135054
long,731,1,0,1,B_sarcasm,0.44062677
long,732,1,0,1,B_sarcasm,0.062074274
long,733,1,0,1,B_sarcasm,0.0466546
long,734,0,1,0,,0.067606546
long,735,2,0,1,B_sarcasm,0.5185382
long,736,0,0,0,,0.5985693
long,737,0,1,0,,0.4755759
long,738,0,2,0,,0.28692532
long,739,0,0,0,,0.4512922
long,740,0,1,0,,0.24504708
long,741,0,1,0,,0.1685976
long,742,0,1,0,,0.5245925
long,743,0,2,0,,0.4118746
long,744,1,1,0,,0.25785777
long,745,0,1,0,,0.03470402
long,746,0,0,0,,0.3375387
long,747,0,0,0,,0.53795856
long,748,0,2,0,,0.17332442
long,749,0,0,0,,0.41354215
long,750,0,1,0,,0.7317147
long,751,1,0,1,B_sarcasm,0.11766171
long,752,0,1,0,,0.058854684
long,753,0,1,0,,0.11752096
long,754,1,1,0,,0.25366604
long,755,1,0,1,B_sarcasm,0.060938675
long,756,1,0,1,B_sarcasm,0.08266599
long,757,0,0,0,,0.47810695
long,758,0,0,0,,0.1168139
long,759,1,1,0,,0.9023844
long,760,0,1,0,,0.27973163
long,761,0,5,0,,0.17765528
long,762,1,0,1,B_sarcasm,0.100508384
long,763,1,1,0,,0.20452148
long,764,1,0,1,B_sarcasm,0.06310779
long,765,0,0,0,,0.09748719
long,766,1,0,1,B_sarcasm,0.89783597
long,767,0,0,0,,0.03989253
long,768,1,0,1,B_sarcasm,0.12644613
long,769,0,2,0,,0.11751716
long,770,0,0,0,,0.22800729
long,771,1,0,1,B_sarcasm,0.6769344
long,772,0,0,0,,0.40234
long,773,0,0,0,,0.101289175
long,774,0,1,0,,0.14344902
long,775,1,0,1,B_sarcasm,0.2896898
long,776,0,1,0,,0.5562366
long,777,0,0,0,,0.25254565
long,778,1,2,0,,0.4495989
long,779,1,1,0,,0.7881189
long,780,0,0,0,,0.7537722
long,781,1,2,0,,0.5319109
long,782,0,0,0,,0.44447172
long,783,1,1,0,,0.5930714
long,784,1,0,1,B_sarcasm,0.46321523
long,785,1,2,0,,0.10361438
long,786,0,1,0,,0.10117155
long,787,0,1,0,,0.5484999
long,788,0,1,0,,0.44738638
long,789,0,0,0,,0.35988814
long,790,0,0,0,,0.18306553
long,791,0,1,0,,0.38026515
long,792,0,0,0,,0.2401979
long,793,1,1,0,,0.19462587
long,794,0,0,0,,0.28449
long,795,0,1,0,,0.23439117
long,796,1,3,0,,0.039634902
long,797,1,1,0,,0.83842725
long,798,2,1,0,,0.47952044
long,799,0,1,0,,0.5437342
long,800,0,2,0,,0.76907694
long,801,0,0,0,,0.40654972
long,802,0,2,0,,0.13898894
long,803,1,0,1,B_sarcasm,0.22654769
long,804,0,0,0,,0.07193594
long,805,0,1,0,,0.12743692
long,806,0,1,0,,0.22473945
long,807,0,3,0,,0.08562583
long,808,1,0,1,B_sarcasm,0.05106242
long,809,0,1,0,,0.32213086
long,810,0,1,0,,0.18613595
long,811,1,0,1,B_sarcasm,0.40144572
long,812,1,0,1,B_sarcasm,0.11759749
long,813,0,0,0,,0.5491012
long,814,1,2,0,,0.076668754
long,815,1,0,1,B_sarcasm,0.18035881
long,816,1,1,0,,0.03633238
long,817,1,1,0,,0.35454327
long,818,0,2,0,,0.14968574
long,819,0,0,0,,0.7647568
long,820,1,2,0,,0.052397903
long,821,1,0,1,B_sarcasm,0.1947432
long,822,1,0,1,B_sarcasm,0.03780026
long,823,3,4,0,,0.08612565
long,824,0,1,0,,0.14614293
long,825,0,3,0,,0.061254393
long,826,1,1,0,,0.56402206
long,827,0,0,0,,0.17054561
long,828,0,0,0,,0.37450704
long,829,1,2,0,,0.4911083
long,830,0,0,0,,0.102016605
long,831,1,0,1,B_sarcasm,0.21196611
long,832,1,0,1,B_sarcasm,0.6526347
long,833,0,0,0,,0.71290433
long,834,0,2,0,,0.2743114
long,835,5,0,1,B_sarcasm,0.7925321
long,836,2,1,0,,0.5953068
long,837,0,0,0,,0.48824346
long,838,0,0,0,,0.92465746
long,839,1,0,1,B_sarcasm,0.966566
long,840,0,1,0,,0.16355477
long,841,0,1,0,,0.40631542
long,842,0,0,0,,0.06933984
long,843,0,0,0,,0.080493264
long,844,0,3,0,,0.15620898
long,845,1,0,1,B_sarcasm,0.4201162
long,846,1,1,0,,0.19473681
long,847,0,0,0,,0.05560775
long,848,1,0,1,B_sarcasm,0.23952068
long,849,0,1,0,,0.098036535
long,850,0,1,0,,0.6706623
long,851,1,3,0,,0.7011581
long,852,1,2,0,,0.33914766
long,853,0,0,0,,0.32223833
long,854,0,3,0,,0.11271083
long,855,0,1,0,,0.19005607
long,856,0,1,0,,0.2269489
long,857,1,2,0,,0.08648975
long,858,1,2,0,,0.054041248
long,859,0,3,0,,0.1494661
long,860,0,0,0,,0.5144607
long,861,1,1,0,,0.15099885
long,862,0,1,0,,0.1012834
long,863,0,0,0,,0.34765774
long,864,0,2,0,,0.31430313
long,865,0,2,0,,0.39662477
long,866,0,2,0,,0.49830392
long,867,0,0,0,,0.0875686
long,868,1,1,0,,0.24228826
long,869,0,1,0,,0.09720963
long,870,0,1,0,,0.099399164
long,871,0,0,0,,0.5641677
long,872,1,0,1,B_sarcasm,0.047751714
long,873,0,0,0,,0.11685649
long,874,1,0,1,B_sarcasm,0.24074717
long,875,1,0,1,B_sarcasm,0.042734362
long,876,1,0,1,B_sarcasm,0.87777174
long,877,1,1,0,,0.67526907
long,878,0,0,0,,0.5909248
long,879,1,0,1,B_sarcasm,0.2675023
long,880,0,0,0,,0.09657168
long,881,0,0,0,,0.14981577
long,882,0,0,0,,0.5804197
long,883,1,0,1,B_sarcasm,0.15314712
long,884,1,1,0,,0.48055032
long,885,2,0,1,B_sarcasm,0.451045
long,886,1,1,0,,0.06539709
long,887,0,1,0,,0.3467677
long,888,0,1,0,,0.31167307
long,889,0,1,0,,0.107098565
long,890,0,0,0,,0.14706986
long,891,0,4,0,,0.79827094
long,892,0,1,0,,0.8784679
long,893,0,2,0,,0.8228983
long,894,0,0,0,,0.26795152
long,895,1,0,1,B_sarcasm,0.64807504
long,896,0,1,0,,0.4868037
long,897,0,0,0,,0.03062409
long,898,1,1,0,,0.28064477
long,899,0,2,0,,0.09417574
long,900,2,0,1,B_sarcasm,0.09126911
long,901,0,2,0,,0.7633145
long,902,0,0,0,,0.06066916
long,903,0,0,0,,0.10235166
long,904,0,2,0,,0.17605327
long,905,0,0,0,,0.8104356
long,906,1,2,0,,0.8863484
long,907,0,2,0,,0.26573387
