split,idx,lex_pos,lex_neg,pragmatic,pragmatic_dir,irony_prob
long,508,0,0,0,,0.18907642
long,509,0,0,0,,0.08624712
long,510,1,0,1,B_sarcasm,0.24348232
long,511,0,0,0,,0.061979167
long,512,0,3,0,,0.11440011
long,513,0,2,0,,0.23345591
long,514,2,1,0,,0.10817993
long,515,3,0,1,B_sarcasm,0.45712736
long,516,0,0,0,,0.6077667
long,517,0,0,0,,0.31917062
long,518,0,0,0,,0.20350079
long,519,0,0,0,,0.08220293
long,520,0,2,0,,0.058818918
long,521,1,1,0,,0.33222845
long,522,0,0,0,,0.21709414
long,523,0,0,0,,0.61320204
long,524,0,0,0,,0.17730404
long,525,1,0,1,B_sarcasm,0.46362215
long,526,3,0,1,B_sarcasm,0.058898702
long,527,0,0,0,,0.030579245
long,528,6,0,1,B_sarcasm,0.4806655
long,529,1,2,0,,0.2870081
long,530,0,4,0,,0.14696105
long,531,2,2,0,,0.6985953
long,532,0,1,0,,0.7156591
long,533,2,1,0,,0.27047244
long,534,0,1,0,,0.11901014
long,535,1,1,0,,0.06490174
long,536,1,2,0,,0.17465134
long,537,0,0,0,,0.44755596
long,538,0,0,0,,0.1133597
long,539,1,2,0,,0.08223749
long,540,1,0,1,B_sarcasm,0.6562007
long,541,0,1,0,,0.5973203
long,542,4,0,1,B_sarcasm,0.05788276
long,543,1,0,1,B_sarcasm,0.11643684
long,544,0,1,0,,0.43329975
long,545,0,1,0,,0.074510366
long,546,1,0,1,B_sarcasm,0.3171493
long,547,1,2,0,,0.059079032
long,548,2,1,0,,0.12405797
long,549,1,2,0,,0.49072653
long,550,0,0,0,,0.3210685
long,551,1,1,0,,0.91146183
long,552,1,1,0,,0.8356665
long,553,0,0,0,,0.10976995
long,554,0,0,0,,0.64093304
long,555,2,0,1,B_sarcasm,0.578697
long,556,0,0,0,,0.32128632
long,557,1,0,1,B_sarcasm,0.36386132
long,558,0,1,0,,0.17525817
long,559,1,0,1,B_sarcasm,0.034025103
long,560,0,3,0,,0.08189885
long,561,2,1,0,,0.16174641
long,562,1,0,1,B_sarcasm,0.13484119
long,563,0,1,0,,0.3543987
long,564,1,1,0,,0.12038006
long,565,1,1,0,,0.08729516
long,566,0,0,0,,0.040266544
long,567,0,1,0,,0.2140636
long,568,2,1,0,,0.048820395
long,569,0,0,0,,0.05513595
long,570,1,1,0,,0.082793675
long,571,0,1,0,,0.1489303
long,572,1,2,0,,0.12124193
long,573,0,3,0,,0.43038175
long,574,1,2,0,,0.513526
long,575,0,0,0,,0.43106544
long,576,1,0,1,B_sarcasm,0.22399314
long,577,0,1,0,,0.28795406
long,578,0,0,0,,0.8273004
long,579,0,1,0,,0.05410833
long,580,0,1,0,,0.24108185
long,581,0,3,0,,0.5244294
long,582,0,0,0,,0.34517142
long,583,1,3,0,,0.64226973
long,584,0,2,0,,0.19353667
long,585,0,1,0,,0.06126893
long,586,0,0,0,,0.6854395
long,587,0,1,0,,0.41383278
long,588,0,1,0,,0.6105468
long,589,0,2,0,,0.30969268
long,590,1,0,1,B_sarcasm,0.66358376
long,591,0,0,0,,0.5149359
long,592,1,0,1,B_sarcasm,0.13912633
long,593,1,1,0,,0.40193573
long,594,0,1,0,,0.81135786
long,595,1,0,1,B_sarcasm,0.11435391
long,596,0,1,0,,0.14143313
long,597,1,0,1,B_sarcasm,0.028293665
long,598,0,1,0,,0.086987466
long,599,0,0,0,,0.31046325
long,600,0,0,0,,0.36793828
long,601,0,0,0,,0.13930826
long,602,0,0,0,,0.093004785
long,603,2,0,1,B_sarcasm,0.21038455
long,604,1,0,1,B_sarcasm,0.56902474
long,605,1,0,1,B_sarcasm,0.6308597
long,606,1,1,0,,0.26375413
long,607,1,0,1,B_sarcasm,0.1283537
long,608,0,1,0,,0.028415548
long,609,0,2,0,,0.15145771
long,610,0,1,0,,0.1510303
long,611,0,0,0,,0.13733299
long,612,2,1,0,,0.9164718
long,613,1,0,1,B_sarcasm,0.25221083
long,614,0,1,0,,0.31770098
long,615,0,1,0,,0.6386868
long,616,0,2,0,,0.3023491
long,617,0,0,0,,0.29372165
long,618,2,1,0,,0.109238744
long,619,0,0,0,,0.3365118
long,620,0,1,0,,0.6709941
long,621,0,1,0,,0.7260327
long,622,0,0,0,,0.15816568
long,623,1,0,1,B_sarcasm,0.6022524
long,624,0,0,0,,0.2055548
long,625,0,1,0,,0.05112549
long,626,0,1,0,,0.060558923
long,627,0,0,0,,0.18780851
long,628,0,1,0,,0.04965275
long,629,0,1,0,,0.20187005
long,630,0,0,0,,0.20136835
long,631,0,2,0,,0.03922465
long,632,1,2,0,,0.96155757
long,633,1,0,1,B_sarcasm,0.5400083
long,634,1,1,0,,0.31811878
long,635,1,1,0,,0.35045806
long,636,1,2,0,,0.7244032
long,637,0,3,0,,0.25847614
long,638,0,2,0,,0.38416472
long,639,1,2,0,,0.1659068
long,640,2,0,1,B_sarcasm,0.16698495
long,641,1,1,0,,0.29383472
long,642,0,0,0,,0.15821455
long,643,1,2,0,,0.021204904
long,644,1,0,1,B_sarcasm,0.47704908
long,645,0,1,0,,0.07226402
long,646,1,0,1,B_sarcasm,0.8961559
long,647,0,1,0,,0.19907664
long,648,1,1,0,,0.40414637
long,649,0,0,0,,0.30433568
long,650,0,1,0,,0.7205955
long,651,1,0,1,B_sarcasm,0.69088936
long,652,0,0,0,,0.7594486
long,653,0,0,0,,0.06341158
long,654,0,1,0,,0.37969458
long,655,0,1,0,,0.17977707
long,656,0,0,0,,0.19806187
long,657,0,1,0,,0.6593453
long,658,1,1,0,,0.51256675
long,659,0,1,0,,0.1545027
long,660,0,0,0,,0.14811295
long,661,2,0,1,B_sarcasm,0.25075766
long,662,0,2,0,,0.08731428
long,663,0,0,0,,0.22967504
long,664,1,2,0,,0.78068465
long,665,0,0,0,,0.16762048
long,666,0,1,0,,0.43729815
long,667,0,1,0,,0.41657114
long,668,2,0,1,B_sarcasm,0.389146
long,669,0,0,0,,0.28651854
long,670,0,0,0,,0.13429897
long,671,0,0,0,,0.17679258
long,672,0,1,0,,0.2341949
long,673,0,1,0,,0.122854844
long,674,0,1,0,,0.19673589
long,675,1,0,1,B_sarcasm,0.5569824
long,676,0,0,0,,0.21902935
long,677,1,1,0,,0.32244098
long,678,0,1,0,,0.13342448
long,679,0,0,0,,0.8761353
long,680,0,0,0,,0.6591134
long,681,0,0,0,,0.2866232
long,682,1,2,0,,0.05116524
long,683,0,0,0,,0.121451564
long,684,0,1,0,,0.8996854
long,685,1,1,0,,0.020751197
long,686,0,0,0,,0.05887959
long,687,0,0,0,,0.11053652
long,688,0,0,0,,0.20596015
long,689,2,0,1,B_sarcasm,0.6860575
long,690,1,0,1,B_sarcasm,0.53647935
long,691,1,0,1,B_sarcasm,0.08295844
long,692,0,0,0,,0.38202846
long,693,1,1,0,,0.74983156
long,694,0,1,0,,0.93979234
long,695,0,1,0,,0.16209988
long,696,0,2,0,,0.284382
long,697,1,0,1,B_sarcasm,0.13495958
long,698,0,0,0,,0.08945658
long,699,1,0,1,B_sarcasm,0.2674849
long,700,3,1,0,,0.24780788
long,701,1,1,0,,0.096932344
long,702,1,1,0,,0.11171394
long,703,0,0,0,,0.23219544
long,704,2,0,1,B_sarcasm,0.39781728
long,705,1,1,0,,0.42179886
long,706,0,1,0,,0.2282449
long,707,0,1,0,,0.25542828
long,708,0,0,0,,0.30780172
long,709,1,1,0,,0.74923444
long,710,0,1,0,,0.08226787
long,711,0,1,0,,0.049734183
long,712,1,3,0,,0.12057028
long,713,0,0,0,,0.17150955
long,714,0,2,0,,0.079358585
long,715,0,2,0,,0.0483134
long,716,0,1,0,,0.7370508
long,717,0,0,0,,0.5719353
long,718,0,2,0,,0.11093254
long,719,0,1,0,,0.45713985
long,720,0,0,0,,0.7108904
long,721,0,0,0,,0.085143335
long,722,1,1,0,,0.09502492
long,723,0,0,0,,0.566067
long,724,1,0,1,B_sarcasm,0.1868622
long,725,0,1,0,,0.28811023
long,726,0,0,0,,0.35856426
long,727,0,1,0,,0.5490651
long,728,0,0,0,,0.3605361
long,729,0,0,0,,0.22239928
long,730,0,3,0,,0.030135086
long,731,1,0,1,B_sarcasm,0.44062626
long,732,1,0,1,B_sarcasm,0.062074214
long,733,1,0,1,B_sarcasm,0.046654522
long,734,0,1,0,,0.067606114
long,735,2,0,1,B_sarcasm,0.5185381
long,736,0,0,0,,0.59856915
long,737,0,1,0,,0.4755757
long,738,0,2,0,,0.28692514
long,739,0,0,0,,0.45129207
long,740,0,1,0,,0.24504685
long,741,0,1,0,,0.16859691
long,742,0,1,0,,0.5245916
long,743,0,2,0,,0.4118734
long,744,1,1,0,,0.2578574
long,745,0,1,0,,0.03470396
long,746,0,0,0,,0.33753803
long,747,0,0,0,,0.53795755
long,748,0,2,0,,0.17332406
long,749,0,0,0,,0.4135416
long,750,0,1,0,,0.7317145
long,751,1,0,1,B_sarcasm,0.11766182
long,752,0,1,0,,0.058854572
long,753,0,1,0,,0.11752097
long,754,1,1,0,,0.25366575
long,755,1,0,1,B_sarcasm,0.06093853
long,756,1,0,1,B_sarcasm,0.08266572
long,757,0,0,0,,0.47810614
long,758,0,0,0,,0.116813935
long,759,1,1,0,,0.9023842
long,760,0,1,0,,0.2797315
long,761,0,5,0,,0.17765486
long,762,1,0,1,B_sarcasm,0.1005083
long,763,1,1,0,,0.20452131
long,764,1,0,1,B_sarcasm,0.063107535
long,765,0,0,0,,0.09748708
long,766,1,0,1,B_sarcasm,0.89783585
long,767,0,0,0,,0.03989254
long,768,1,0,1,B_sarcasm,0.12644622
long,769,0,2,0,,0.1175171
long,770,0,0,0,,0.22800681
long,771,1,0,1,B_sarcasm,0.67693394
long,772,0,0,0,,0.40234026
long,773,0,0,0,,0.10128933
long,774,0,1,0,,0.14344838
long,775,1,0,1,B_sarcasm,0.28968868
long,776,0,1,0,,0.55623585
long,777,0,0,0,,0.25254548
long,778,1,2,0,,0.44959813
long,779,1,1,0,,0.7881177
long,780,0,0,0,,0.75377136
long,781,1,2,0,,0.53191006
long,782,0,0,0,,0.44447145
long,783,1,1,0,,0.5930718
long,784,1,0,1,B_sarcasm,0.46321437
long,785,1,2,0,,0.10361419
long,786,0,1,0,,0.101171315
long,787,0,1,0,,0.5484982
long,788,0,1,0,,0.44738635
long,789,0,0,0,,0.359887
long,790,0,0,0,,0.18306535
long,791,0,1,0,,0.3802643
long,792,0,0,0,,0.24019691
long,793,1,1,0,,0.19462559
long,794,0,0,0,,0.28448948
long,795,0,1,0,,0.23439115
long,796,1,3,0,,0.0396349
long,797,1,1,0,,0.838428
long,798,2,1,0,,0.47951868
long,799,0,1,0,,0.543733
long,800,0,2,0,,0.76907647
long,801,0,0,0,,0.40654895
long,802,0,2,0,,0.13898881
long,803,1,0,1,B_sarcasm,0.22654702
long,804,0,0,0,,0.071936026
long,805,0,1,0,,0.12743683
long,806,0,1,0,,0.22473903
long,807,0,3,0,,0.085625835
long,808,1,0,1,B_sarcasm,0.05106244
long,809,0,1,0,,0.32213014
long,810,0,1,0,,0.1861356
long,811,1,0,1,B_sarcasm,0.40144545
long,812,1,0,1,B_sarcasm,0.11759705
long,813,0,0,0,,0.5491015
long,814,1,2,0,,0.076668724
long,815,1,0,1,B_sarcasm,0.1803582
long,816,1,1,0,,0.036332343
long,817,1,1,0,,0.35454375
long,818,0,2,0,,0.14968568
long,819,0,0,0,,0.7647566
long,820,1,2,0,,0.052397802
long,821,1,0,1,B_sarcasm,0.19474263
long,822,1,0,1,B_sarcasm,0.03780031
long,823,3,4,0,,0.08612531
long,824,0,1,0,,0.14614253
long,825,0,3,0,,0.061254293
long,826,1,1,0,,0.5640215
long,827,0,0,0,,0.17054522
long,828,0,0,0,,0.37450868
long,829,1,2,0,,0.4911064
long,830,0,0,0,,0.1020166
long,831,1,0,1,B_sarcasm,0.21196583
long,832,1,0,1,B_sarcasm,0.6526346
long,833,0,0,0,,0.71290505
long,834,0,2,0,,0.2743097
long,835,5,0,1,B_sarcasm,0.7925316
long,836,2,1,0,,0.5953061
long,837,0,0,0,,0.48824307
long,838,0,0,0,,0.92465746
long,839,1,0,1,B_sarcasm,0.966566
long,840,0,1,0,,0.16355437
long,841,0,1,0,,0.40631467
long,842,0,0,0,,0.06933989
long,843,0,0,0,,0.08049345
long,844,0,3,0,,0.1562087
long,845,1,0,1,B_sarcasm,0.4201158
long,846,1,1,0,,0.19473709
long,847,0,0,0,,0.055607576
long,848,1,0,1,B_sarcasm,0.23952089
long,849,0,1,0,,0.09803644
long,850,0,1,0,,0.6706599
long,851,1,3,0,,0.7011575
long,852,1,2,0,,0.33914608
long,853,0,0,0,,0.32223704
long,854,0,3,0,,0.11271064
long,855,0,1,0,,0.19005589
long,856,0,1,0,,0.22694853
long,857,1,2,0,,0.086489506
long,858,1,2,0,,0.054041132
long,859,0,3,0,,0.14946626
long,860,0,0,0,,0.51446074
long,861,1,1,0,,0.1509986
long,862,0,1,0,,0.10128336
long,863,0,0,0,,0.347657
long,864,0,2,0,,0.3143025
long,865,0,2,0,,0.39662364
long,866,0,2,0,,0.49830416
long,867,0,0,0,,0.08756848
long,868,1,1,0,,0.24228826
long,869,0,1,0,,0.097209595
long,870,0,1,0,,0.09939903
long,871,0,0,0,,0.5641679
long,872,1,0,1,B_sarcasm,0.047751628
long,873,0,0,0,,0.11685673
long,874,1,0,1,B_sarcasm,0.24074726
long,875,1,0,1,B_sarcasm,0.042734332
long,876,1,0,1,B_sarcasm,0.8777718
long,877,1,1,0,,0.67526853
long,878,0,0,0,,0.5909244
long,879,1,0,1,B_sarcasm,0.26750204
long,880,0,0,0,,0.096571565
long,881,0,0,0,,0.14981568
long,882,0,0,0,,0.58041936
long,883,1,0,1,B_sarcasm,0.1531471
long,884,1,1,0,,0.4805501
long,885,2,0,1,B_sarcasm,0.4510455
long,886,1,1,0,,0.0653972
long,887,0,1,0,,0.3467673
long,888,0,1,0,,0.31167293
long,889,0,1,0,,0.10709844
long,890,0,0,0,,0.14706971
long,891,0,4,0,,0.79827094
long,892,0,1,0,,0.87846786
long,893,0,2,0,,0.8228984
long,894,0,0,0,,0.26795146
long,895,1,0,1,B_sarcasm,0.6480736
long,896,0,1,0,,0.486803
long,897,0,0,0,,0.030624034
long,898,1,1,0,,0.28064337
long,899,0,2,0,,0.0941758
long,900,2,0,1,B_sarcasm,0.09126907
long,901,0,2,0,,0.7633139
long,902,0,0,0,,0.060669042
long,903,0,0,0,,0.10235161
long,904,0,2,0,,0.17605285
long,905,0,0,0,,0.81043553
long,906,1,2,0,,0.8863478
long,907,0,2,0,,0.2657335
